ID;IDS;IDP;CANT
12396;7;1386;17
12397;7;1387;20
12398;7;1388;19
12399;7;1389;2
12400;7;1390;11
12401;7;1391;3
12402;7;1392;12
12403;7;1393;5
12404;7;1394;4
12405;7;1395;10
12406;7;1396;1
12407;7;1397;19
12408;7;1398;15
12409;7;1399;5
12410;7;1400;12
12411;7;1401;15
12412;7;1402;17
12413;7;1403;1
12414;7;1404;19
12415;7;1405;2
12416;7;1406;2
12417;7;1407;0
12418;7;1408;16
12419;7;1409;8
12420;7;1410;0
12421;7;1411;14
12422;7;1412;15
12423;7;1413;6
12424;7;1414;17
12425;7;1415;7
12426;7;1416;5
12427;7;1417;17
12428;7;1418;3
12429;7;1419;4
12430;7;1420;20
12431;7;1421;0
12432;7;1422;17
12433;7;1423;4
12434;7;1424;13
12435;7;1425;0
12436;7;1426;16
12437;7;1427;15
12438;7;1428;4
12439;7;1429;20
12440;7;1430;3
12441;7;1431;7
12442;7;1432;15
12443;7;1433;10
12444;7;1434;11
12445;7;1435;6
12446;7;1436;0
12447;7;1437;10
12448;7;1438;18
12449;7;1439;14
12450;7;1440;4
12451;7;1441;14
12452;7;1442;1
12453;7;1443;14
12454;7;1444;2
12455;7;1445;12
12456;7;1446;15
12457;7;1447;19
12458;7;1448;18
12459;7;1449;5
12460;7;1450;1
12461;7;1451;18
12462;7;1452;1
12463;7;1453;3
12464;7;1454;15
12465;7;1455;18
12466;7;1456;2
12467;7;1457;0
12468;7;1458;17
12469;7;1459;1
12470;7;1460;10
12471;7;1461;10
12472;7;1462;1
12473;7;1463;6
12474;7;1464;12
12475;7;1465;20
12476;7;1466;4
12477;7;1467;15
12478;7;1468;7
12479;7;1469;19
12480;7;1470;17
12481;7;1471;13
12482;7;1472;9
12483;7;1473;0
12484;7;1474;8
12485;7;1475;0
12486;7;1476;2
12487;7;1477;19
12488;7;1478;19
12489;7;1479;18
12490;7;1480;8
12491;7;1481;7
12492;7;1482;14
12493;7;1483;2
12494;7;1484;1
12495;7;1485;2
12496;7;1486;7
12497;7;1487;1
12498;7;1488;9
12499;7;1489;10
12500;7;1490;20
12501;7;1491;1
12502;7;1492;18
12503;7;1493;18
12504;7;1494;14
12505;7;1495;18
12506;7;1496;4
12507;7;1497;1
12508;7;1498;5
12509;7;1499;20
12510;7;1500;3
12511;7;1501;7
12512;7;1502;10
12513;7;1503;7
12514;7;1504;16
12515;7;1505;1
12516;7;1506;16
12517;7;1507;4
12518;7;1508;20
12519;7;1509;9
12520;7;1510;3
12521;7;1511;9
12522;7;1512;17
12523;7;1513;0
12524;7;1514;10
12525;7;1515;0
12526;7;1516;1
12527;7;1517;3
12528;7;1518;2
12529;7;1519;13
12530;7;1520;10
12531;7;1521;10
12532;7;1522;8
12533;7;1523;0
12534;7;1524;20
12535;7;1525;5
12536;7;1526;11
12537;7;1527;4
12538;7;1528;11
12539;7;1529;17
12540;7;1530;3
12541;7;1531;16
12542;7;1532;1
12543;7;1533;16
12544;7;1534;16
12545;7;1535;9
12546;7;1536;15
12547;7;1537;1
12548;7;1538;16
12549;7;1539;2
12550;7;1540;19
12551;7;1541;7
12552;7;1542;19
12553;7;1543;13
12554;7;1544;11
12555;7;1545;17
12556;7;1546;10
12557;7;1547;1
12558;7;1548;8
12559;7;1549;3
12560;7;1550;14
12561;7;1551;6
12562;7;1552;0
12563;7;1553;11
12564;7;1554;3
12565;7;1555;19
12566;7;1556;8
12567;7;1557;15
12568;7;1558;2
12569;7;1559;11
12570;7;1560;10
12571;7;1561;5
12572;7;1562;5
12573;7;1563;20
12574;7;1564;6
12575;7;1565;16
12576;7;1566;10
12577;7;1567;0
12578;7;1568;14
12579;7;1569;20
12580;7;1570;8
12581;7;1571;10
12582;7;1572;7
12583;7;1573;10
12584;7;1574;3
12585;7;1575;1
12586;7;1576;11
12587;7;1577;8
12588;7;1578;16
12589;7;1579;9
12590;7;1580;8
12591;7;1581;12
12592;7;1582;0
12593;7;1583;9
12594;7;1584;18
12595;7;1585;11
12596;7;1586;5
12597;7;1587;14
12598;7;1588;17
12599;7;1589;15
12600;7;1590;7
12601;7;1591;10
12602;7;1592;14
12603;7;1593;17
12604;7;1594;12
12605;7;1595;19
12606;7;1596;8
12607;7;1597;14
12608;7;1598;8
12609;7;1599;14
12610;7;1600;2
12611;7;1601;19
12612;7;1602;1
12613;7;1603;10
12614;7;1604;4
12615;7;1605;2
12616;7;1606;11
12617;7;1607;20
12618;7;1608;19
12619;7;1609;13
12620;7;1610;20
12621;7;1611;5
12622;7;1612;12
12623;7;1613;5
12624;7;1614;13
12625;7;1615;19
12626;7;1616;1
12627;7;1617;0
12628;7;1618;2
12629;7;1619;1
12630;7;1620;2
12631;7;1621;15
12632;7;1622;14
12633;7;1623;14
12634;7;1624;1
12635;7;1625;16
12636;7;1626;11
12637;7;1627;18
12638;7;1628;7
12639;7;1629;13
12640;7;1630;2
12641;7;1631;7
12642;7;1632;11
12643;7;1633;8
12644;7;1634;3
12645;7;1635;4
12646;7;1636;3
12647;7;1637;6
12648;7;1638;4
12649;7;1639;11
12650;7;1640;1
12651;7;1641;19
12652;7;1642;1
12653;7;1643;3
12654;7;1644;15
12655;7;1645;19
12656;7;1646;12
12657;7;1647;10
12658;7;1648;6
12659;7;1649;0
12660;7;1650;9
12661;7;1651;9
12662;7;1652;7
12663;7;1653;12
12664;7;1654;11
12665;7;1655;7
12666;7;1656;13
12667;7;1657;6
12668;7;1658;12
12669;7;1659;12
12670;7;1660;19
12671;7;1661;16
12672;7;1662;13
12673;7;1663;0
12674;7;1664;18
12675;7;1665;12
12676;7;1666;10
12677;7;1667;16
12678;7;1668;15
12679;7;1669;15
12680;7;1670;5
12681;7;1671;17
12682;7;1672;5
12683;7;1673;0
12684;7;1674;3
12685;7;1675;6
12686;7;1676;16
12687;7;1677;13
12688;7;1678;19
12689;7;1679;15
12690;7;1680;5
12691;7;1681;14
12692;7;1682;7
12693;7;1683;0
12694;7;1684;0
12695;7;1685;13
12696;7;1686;2
12697;7;1687;3
12698;7;1688;20
12699;7;1689;14
12700;7;1690;0
12701;7;1691;14
12702;7;1692;13
12703;7;1693;5
12704;7;1694;19
12705;7;1695;0
12706;7;1696;7
12707;7;1697;7
12708;7;1698;1
12709;7;1699;10
12710;7;1700;1
12711;7;1701;9
12712;7;1702;11
12713;7;1703;0
12714;7;1704;18
12715;7;1705;8
12716;7;1706;17
12717;7;1707;15
12718;7;1708;0
12719;7;1709;3
12720;7;1710;5
12721;7;1711;7
12722;7;1712;3
12723;7;1713;8
12724;7;1714;13
12725;7;1715;0
12726;7;1716;0
12727;7;1717;2
12728;7;1718;4
12729;7;1719;12
12730;7;1720;3
12731;7;1721;2
12732;7;1722;5
12733;7;1723;14
12734;7;1724;5
12735;7;1725;2
12736;7;1726;17
12737;7;1727;6
12738;7;1728;10
12739;7;1729;10
12740;7;1730;10
12741;7;1731;9
12742;7;1732;20
12743;7;1733;2
12744;7;1734;8
12745;7;1735;16
12746;7;1736;17
12747;7;1737;2
12748;7;1738;11
12749;7;1739;0
12750;7;1740;2
12751;7;1741;0
12752;7;1742;12
12753;7;1743;6
12754;7;1744;14
12755;7;1745;2
12756;7;1746;19
12757;7;1747;15
12758;7;1748;0
12759;7;1749;19
12760;7;1750;9
12761;7;1751;9
12762;7;1752;20
12763;7;1753;13
12764;7;1754;8
12765;7;1755;2
12766;7;1756;8
12767;7;1757;5
12768;7;1758;4
12769;7;1759;1
12770;7;1760;3
12771;7;1761;8
12772;7;1762;3
12773;7;1763;11
12774;7;1764;17
12775;7;1765;7
12776;7;1766;13
12777;7;1767;14
12778;7;1768;2
12779;7;1769;18
12780;7;1770;17
12781;7;1771;3
12782;7;1772;14
12783;7;1773;20
12784;7;1774;19
12785;7;1775;5
12786;7;1776;4
12787;7;1777;0
12788;7;1778;0
12789;7;1779;11
12790;7;1780;3
12791;7;1781;7
12792;7;1782;16
12793;7;1783;16
12794;7;1784;2
12795;7;1785;8
12796;7;1786;8
12797;7;1787;18
12798;7;1788;12
12799;7;1789;0
12800;7;1790;16
12801;7;1791;3
12802;7;1792;11
12803;7;1793;20
12804;7;1794;9
12805;7;1795;13
12806;7;1796;12
12807;7;1797;1
12808;7;1798;15
12809;7;1799;1
12810;7;1800;7
12811;7;1801;14
12812;7;1802;8
12813;7;1803;11
12814;7;1804;11
12815;7;1805;17
12816;7;1806;9
12817;7;1807;4
12818;7;1808;16
12819;7;1809;3
12820;7;1810;18
12821;7;1811;20
12822;7;1812;5
12823;7;1813;12
12824;7;1814;13
12825;7;1815;20
12826;7;1816;20
12827;7;1817;16
12828;7;1818;6
12829;7;1819;20
12830;7;1820;3
12831;7;1821;4
12832;7;1822;7
12833;7;1823;20
12834;7;1824;4
12835;7;1825;0
12836;7;1826;3
12837;7;1827;2
12838;7;1828;1
12839;7;1829;5
12840;7;1830;13
12841;7;1831;2
12842;7;1832;16
12843;7;1833;15
12844;7;1834;12
12845;7;1835;18
12846;8;1;13
12847;8;2;19
12848;8;3;6
12849;8;4;7
12850;8;5;10
12851;8;6;2
12852;8;7;3
12853;8;8;12
12854;8;9;0
12855;8;10;4
12856;8;11;4
12857;8;12;9
12858;8;13;3
12859;8;14;0
12860;8;15;6
12861;8;16;6
12862;8;17;20
12863;8;18;13
12864;8;19;0
12865;8;20;8
12866;8;21;8
12867;8;22;20
12868;8;23;20
12869;8;24;14
12870;8;25;16
12871;8;26;20
12872;8;27;20
12873;8;28;8
12874;8;29;11
12875;8;30;5
12876;8;31;5
12877;8;32;20
12878;8;33;16
12879;8;34;2
12880;8;35;1
12881;8;36;1
12882;8;37;5
12883;8;38;12
12884;8;39;9
12885;8;40;5
12886;8;41;0
12887;8;42;17
12888;8;43;12
12889;8;44;19
12890;8;45;12
12891;8;46;0
12892;8;47;3
12893;8;48;15
12894;8;49;2
12895;8;50;0
12896;8;51;20
12897;8;52;18
12898;8;53;16
12899;8;54;13
12900;8;55;20
12901;8;56;14
12902;8;57;10
12903;8;58;0
12904;8;59;1
12905;8;60;18
12906;8;61;6
12907;8;62;15
12908;8;63;19
12909;8;64;17
12910;8;65;17
12911;8;66;8
12912;8;67;12
12913;8;68;9
12914;8;69;4
12915;8;70;14
12916;8;71;15
12917;8;72;3
12918;8;73;0
12919;8;74;8
12920;8;75;17
12921;8;76;0
12922;8;77;5
12923;8;78;13
12924;8;79;0
12925;8;80;7
12926;8;81;11
12927;8;82;6
12928;8;83;2
12929;8;84;13
12930;8;85;4
12931;8;86;5
12932;8;87;5
12933;8;88;17
12934;8;89;16
12935;8;90;0
12936;8;91;4
12937;8;92;2
12938;8;93;4
12939;8;94;9
12940;8;95;15
12941;8;96;20
12942;8;97;3
12943;8;98;11
12944;8;99;10
12945;8;100;4
12946;8;101;1
12947;8;102;12
12948;8;103;1
12949;8;104;13
12950;8;105;1
12951;8;106;17
12952;8;107;2
12953;8;108;17
12954;8;109;5
12955;8;110;13
12956;8;111;13
12957;8;112;10
12958;8;113;5
12959;8;114;4
12960;8;115;20
12961;8;116;12
12962;8;117;14
12963;8;118;9
12964;8;119;6
12965;8;120;14
12966;8;121;20
12967;8;122;8
12968;8;123;0
12969;8;124;11
12970;8;125;15
12971;8;126;7
12972;8;127;0
12973;8;128;16
12974;8;129;6
12975;8;130;15
12976;8;131;1
12977;8;132;13
12978;8;133;5
12979;8;134;5
12980;8;135;20
12981;8;136;12
12982;8;137;20
12983;8;138;4
12984;8;139;6
12985;8;140;5
12986;8;141;19
12987;8;142;10
12988;8;143;12
12989;8;144;1
12990;8;145;4
12991;8;146;6
12992;8;147;10
12993;8;148;18
12994;8;149;10
12995;8;150;19
12996;8;151;11
12997;8;152;20
12998;8;153;7
12999;8;154;8
13000;8;155;14
13001;8;156;14
13002;8;157;7
13003;8;158;18
13004;8;159;18
13005;8;160;2
13006;8;161;8
13007;8;162;5
13008;8;163;14
13009;8;164;14
13010;8;165;13
13011;8;166;13
13012;8;167;18
13013;8;168;15
13014;8;169;17
13015;8;170;13
13016;8;171;14
13017;8;172;2
13018;8;173;6
13019;8;174;0
13020;8;175;16
13021;8;176;16
13022;8;177;0
13023;8;178;1
13024;8;179;19
13025;8;180;7
13026;8;181;17
13027;8;182;11
13028;8;183;6
13029;8;184;15
13030;8;185;2
13031;8;186;9
13032;8;187;13
13033;8;188;3
13034;8;189;8
13035;8;190;17
13036;8;191;0
13037;8;192;10
13038;8;193;7
13039;8;194;1
13040;8;195;8
13041;8;196;13
13042;8;197;10
13043;8;198;10
13044;8;199;8
13045;8;200;15
13046;8;201;9
13047;8;202;15
13048;8;203;18
13049;8;204;16
13050;8;205;6
13051;8;206;16
13052;8;207;7
13053;8;208;9
13054;8;209;17
13055;8;210;2
13056;8;211;1
13057;8;212;9
13058;8;213;1
13059;8;214;8
13060;8;215;1
13061;8;216;18
13062;8;217;9
13063;8;218;7
13064;8;219;9
13065;8;220;18
13066;8;221;4
13067;8;222;16
13068;8;223;16
13069;8;224;8
13070;8;225;8
13071;8;226;1
13072;8;227;3
13073;8;228;17
13074;8;229;3
13075;8;230;0
13076;8;231;7
13077;8;232;5
13078;8;233;5
13079;8;234;13
13080;8;235;11
13081;8;236;7
13082;8;237;15
13083;8;238;14
13084;8;239;6
13085;8;240;11
13086;8;241;15
13087;8;242;18
13088;8;243;10
13089;8;244;18
13090;8;245;2
13091;8;246;18
13092;8;247;4
13093;8;248;9
13094;8;249;2
13095;8;250;12
13096;8;251;0
13097;8;252;20
13098;8;253;5
13099;8;254;8
13100;8;255;17
13101;8;256;15
13102;8;257;20
13103;8;258;15
13104;8;259;13
13105;8;260;20
13106;8;261;6
13107;8;262;1
13108;8;263;4
13109;8;264;11
13110;8;265;14
13111;8;266;12
13112;8;267;5
13113;8;268;15
13114;8;269;17
13115;8;270;7
13116;8;271;1
13117;8;272;1
13118;8;273;6
13119;8;274;8
13120;8;275;1
13121;8;276;12
13122;8;277;9
13123;8;278;16
13124;8;279;12
13125;8;280;11
13126;8;281;10
13127;8;282;16
13128;8;283;9
13129;8;284;8
13130;8;285;19
13131;8;286;13
13132;8;287;11
13133;8;288;4
13134;8;289;20
13135;8;290;11
13136;8;291;4
13137;8;292;10
13138;8;293;19
13139;8;294;11
13140;8;295;11
13141;8;296;15
13142;8;297;9
13143;8;298;5
13144;8;299;12
13145;8;300;1
13146;8;301;7
13147;8;302;7
13148;8;303;12
13149;8;304;8
13150;8;305;4
13151;8;306;4
13152;8;307;16
13153;8;308;6
13154;8;309;17
13155;8;310;10
13156;8;311;13
13157;8;312;11
13158;8;313;8
13159;8;314;5
13160;8;315;3
13161;8;316;15
13162;8;317;10
13163;8;318;8
13164;8;319;6
13165;8;320;15
13166;8;321;9
13167;8;322;11
13168;8;323;5
13169;8;324;14
13170;8;325;16
13171;8;326;20
13172;8;327;6
13173;8;328;12
13174;8;329;16
13175;8;330;1
13176;8;331;7
13177;8;332;11
13178;8;333;0
13179;8;334;11
13180;8;335;19
13181;8;336;9
13182;8;337;18
13183;8;338;5
13184;8;339;3
13185;8;340;6
13186;8;341;5
13187;8;342;9
13188;8;343;16
13189;8;344;1
13190;8;345;18
13191;8;346;10
13192;8;347;13
13193;8;348;9
13194;8;349;20
13195;8;350;9
13196;8;351;18
13197;8;352;4
13198;8;353;7
13199;8;354;20
13200;8;355;13
13201;8;356;1
13202;8;357;16
13203;8;358;8
13204;8;359;8
13205;8;360;17
13206;8;361;3
13207;8;362;11
13208;8;363;1
13209;8;364;2
13210;8;365;10
13211;8;366;0
13212;8;367;12
13213;8;368;9
13214;8;369;11
13215;8;370;6
13216;8;371;2
13217;8;372;20
13218;8;373;10
13219;8;374;16
13220;8;375;11
13221;8;376;17
13222;8;377;11
13223;8;378;9
13224;8;379;6
13225;8;380;15
13226;8;381;2
13227;8;382;18
13228;8;383;4
13229;8;384;12
13230;8;385;19
13231;8;386;19
13232;8;387;17
13233;8;388;7
13234;8;389;19
13235;8;390;19
13236;8;391;5
13237;8;392;3
13238;8;393;15
13239;8;394;12
13240;8;395;6
13241;8;396;9
13242;8;397;10
13243;8;398;3
13244;8;399;5
13245;8;400;2
13246;8;401;4
13247;8;402;10
13248;8;403;1
13249;8;404;16
13250;8;405;17
13251;8;406;10
13252;8;407;16
13253;8;408;17
13254;8;409;14
13255;8;410;5
13256;8;411;11
13257;8;412;5
13258;8;413;1
13259;8;414;10
13260;8;415;9
13261;8;416;17
13262;8;417;13
13263;8;418;8
13264;8;419;3
13265;8;420;18
13266;8;421;1
13267;8;422;9
13268;8;423;5
13269;8;424;14
13270;8;425;1
13271;8;426;18
13272;8;427;13
13273;8;428;5
13274;8;429;3
13275;8;430;3
13276;8;431;3
13277;8;432;9
13278;8;433;8
13279;8;434;20
13280;8;435;1
13281;8;436;19
13282;8;437;15
13283;8;438;15
13284;8;439;5
13285;8;440;0
13286;8;441;2
13287;8;442;3
13288;8;443;2
13289;8;444;1
13290;8;445;4
13291;8;446;9
13292;8;447;0
13293;8;448;1
13294;8;449;19
13295;8;450;12
13296;8;451;19
13297;8;452;5
13298;8;453;14
13299;8;454;19
13300;8;455;18
13301;8;456;17
13302;8;457;2
13303;8;458;8
13304;8;459;7
13305;8;460;11
13306;8;461;3
13307;8;462;18
13308;8;463;9
13309;8;464;4
13310;8;465;3
13311;8;466;7
13312;8;467;13
13313;8;468;13
13314;8;469;1
13315;8;470;7
13316;8;471;12
13317;8;472;10
13318;8;473;5
13319;8;474;11
13320;8;475;13
13321;8;476;18
13322;8;477;11
13323;8;478;14
13324;8;479;16
13325;8;480;3
13326;8;481;13
13327;8;482;16
13328;8;483;0
13329;8;484;3
13330;8;485;9
13331;8;486;12
13332;8;487;8
13333;8;488;14
13334;8;489;17
13335;8;490;16
13336;8;491;6
13337;8;492;1
13338;8;493;15
13339;8;494;4
13340;8;495;4
13341;8;496;12
13342;8;497;20
13343;8;498;7
13344;8;499;7
13345;8;500;5
13346;8;501;1
13347;8;502;16
13348;8;503;8
13349;8;504;19
13350;8;505;0
13351;8;506;15
13352;8;507;16
13353;8;508;14
13354;8;509;5
13355;8;510;1
13356;8;511;2
13357;8;512;15
13358;8;513;1
13359;8;514;2
13360;8;515;11
13361;8;516;3
13362;8;517;11
13363;8;518;16
13364;8;519;20
13365;8;520;6
13366;8;521;0
13367;8;522;7
13368;8;523;18
13369;8;524;6
13370;8;525;13
13371;8;526;2
13372;8;527;7
13373;8;528;11
13374;8;529;14
13375;8;530;15
13376;8;531;10
13377;8;532;11
13378;8;533;10
13379;8;534;16
13380;8;535;11
13381;8;536;1
13382;8;537;17
13383;8;538;20
13384;8;539;7
13385;8;540;5
13386;8;541;3
13387;8;542;2
13388;8;543;14
13389;8;544;18
13390;8;545;18
13391;8;546;12
13392;8;547;12
13393;8;548;11
13394;8;549;8
13395;8;550;19
13396;8;551;0
13397;8;552;1
13398;8;553;16
13399;8;554;4
13400;8;555;13
13401;8;556;8
13402;8;557;14
13403;8;558;8
13404;8;559;10
13405;8;560;17
13406;8;561;19
13407;8;562;15
13408;8;563;10
13409;8;564;19
13410;8;565;13
13411;8;566;19
13412;8;567;2
13413;8;568;13
13414;8;569;10
13415;8;570;7
13416;8;571;19
13417;8;572;16
13418;8;573;17
13419;8;574;11
13420;8;575;12
13421;8;576;4
13422;8;577;10
13423;8;578;20
13424;8;579;11
13425;8;580;7
13426;8;581;15
13427;8;582;15
13428;8;583;20
13429;8;584;14
13430;8;585;18
13431;8;586;9
13432;8;587;17
13433;8;588;14
13434;8;589;1
13435;8;590;14
13436;8;591;1
13437;8;592;5
13438;8;593;16
13439;8;594;12
13440;8;595;7
13441;8;596;1
13442;8;597;8
13443;8;598;19
13444;8;599;12
13445;8;600;8
13446;8;601;10
13447;8;602;15
13448;8;603;10
13449;8;604;7
13450;8;605;6
13451;8;606;13
13452;8;607;11
13453;8;608;12
13454;8;609;2
13455;8;610;5
13456;8;611;0
13457;8;612;1
13458;8;613;13
13459;8;614;19
13460;8;615;0
13461;8;616;5
13462;8;617;2
13463;8;618;11
13464;8;619;19
13465;8;620;0
13466;8;621;15
13467;8;622;20
13468;8;623;6
13469;8;624;2
13470;8;625;4
13471;8;626;0
13472;8;627;16
13473;8;628;0
13474;8;629;6
13475;8;630;2
13476;8;631;13
13477;8;632;0
13478;8;633;19
13479;8;634;7
13480;8;635;3
13481;8;636;9
13482;8;637;10
13483;8;638;16
13484;8;639;8
13485;8;640;20
13486;8;641;5
13487;8;642;10
13488;8;643;18
13489;8;644;14
13490;8;645;9
13491;8;646;17
13492;8;647;5
13493;8;648;16
13494;8;649;11
13495;8;650;13
13496;8;651;2
13497;8;652;10
13498;8;653;20
13499;8;654;5
13500;8;655;1
13501;8;656;16
13502;8;657;1
13503;8;658;15
13504;8;659;1
13505;8;660;0
13506;8;661;13
13507;8;662;20
13508;8;663;15
13509;8;664;10
13510;8;665;12
13511;8;666;2
13512;8;667;10
13513;8;668;5
13514;8;669;0
13515;8;670;12
13516;8;671;0
13517;8;672;10
13518;8;673;15
13519;8;674;20
13520;8;675;4
13521;8;676;18
13522;8;677;12
13523;8;678;18
13524;8;679;20
13525;8;680;14
13526;8;681;6
13527;8;682;15
13528;8;683;9
13529;8;684;14
13530;8;685;7
13531;8;686;14
13532;8;687;20
13533;8;688;3
13534;8;689;2
13535;8;690;4
13536;8;691;9
13537;8;692;1
13538;8;693;1
13539;8;694;3
13540;8;695;17
13541;8;696;7
13542;8;697;8
13543;8;698;17
13544;8;699;4
13545;8;700;20
13546;8;701;2
13547;8;702;14
13548;8;703;13
13549;8;704;6
13550;8;705;16
13551;8;706;2
13552;8;707;3
13553;8;708;11
13554;8;709;14
13555;8;710;11
13556;8;711;14
13557;8;712;2
13558;8;713;7
13559;8;714;2
13560;8;715;16
13561;8;716;10
13562;8;717;0
13563;8;718;9
13564;8;719;7
13565;8;720;18
13566;8;721;13
13567;8;722;10
13568;8;723;16
13569;8;724;19
13570;8;725;7
13571;8;726;14
13572;8;727;10
13573;8;728;3
13574;8;729;5
13575;8;730;19
13576;8;731;17
13577;8;732;5
13578;8;733;9
13579;8;734;9
13580;8;735;10
13581;8;736;1
13582;8;737;18
13583;8;738;17
13584;8;739;17
13585;8;740;9
13586;8;741;1
13587;8;742;16
13588;8;743;17
13589;8;744;17
13590;8;745;2
13591;8;746;6
13592;8;747;8
13593;8;748;3
13594;8;749;1
13595;8;750;15
13596;8;751;0
13597;8;752;20
13598;8;753;18
13599;8;754;19
13600;8;755;8
13601;8;756;14
13602;8;757;13
13603;8;758;3
13604;8;759;17
13605;8;760;6
13606;8;761;7
13607;8;762;19
13608;8;763;20
13609;8;764;8
13610;8;765;1
13611;8;766;7
13612;8;767;15
13613;8;768;14
13614;8;769;2
13615;8;770;15
13616;8;771;3
13617;8;772;11
13618;8;773;0
13619;8;774;4
13620;8;775;7
13621;8;776;5
13622;8;777;14
13623;8;778;1
13624;8;779;20
13625;8;780;19
13626;8;781;4
13627;8;782;18
13628;8;783;20
13629;8;784;10
13630;8;785;18
13631;8;786;15
13632;8;787;13
13633;8;788;4
13634;8;789;20
13635;8;790;11
13636;8;791;6
13637;8;792;10
13638;8;793;3
13639;8;794;15
13640;8;795;4
13641;8;796;9
13642;8;797;9
13643;8;798;15
13644;8;799;4
13645;8;800;16
13646;8;801;19
13647;8;802;5
13648;8;803;9
13649;8;804;0
13650;8;805;15
13651;8;806;19
13652;8;807;8
13653;8;808;9
13654;8;809;15
13655;8;810;4
13656;8;811;14
13657;8;812;15
13658;8;813;19
13659;8;814;19
13660;8;815;16
13661;8;816;16
13662;8;817;3
13663;8;818;3
13664;8;819;2
13665;8;820;17
13666;8;821;8
13667;8;822;16
13668;8;823;6
13669;8;824;4
13670;8;825;0
13671;8;826;8
13672;8;827;18
13673;8;828;18
13674;8;829;9
13675;8;830;19
13676;8;831;5
13677;8;832;7
13678;8;833;4
13679;8;834;1
13680;8;835;1
13681;8;836;13
13682;8;837;8
13683;8;838;5
13684;8;839;20
13685;8;840;14
13686;8;841;18
13687;8;842;1
13688;8;843;16
13689;8;844;5
13690;8;845;5
13691;8;846;19
13692;8;847;13
13693;8;848;18
13694;8;849;3
13695;8;850;20
13696;8;851;4
13697;8;852;11
13698;8;853;16
13699;8;854;14
13700;8;855;9
13701;8;856;12
13702;8;857;13
13703;8;858;19
13704;8;859;16
13705;8;860;15
13706;8;861;4
13707;8;862;7
13708;8;863;20
13709;8;864;15
13710;8;865;2
13711;8;866;17
13712;8;867;8
13713;8;868;8
13714;8;869;19
13715;8;870;1
13716;8;871;20
13717;8;872;17
13718;8;873;14
13719;8;874;13
13720;8;875;8
13721;8;876;12
13722;8;877;15
13723;8;878;13
13724;8;879;12
13725;8;880;15
13726;8;881;4
13727;8;882;1
13728;8;883;13
13729;8;884;2
13730;8;885;2
13731;8;886;3
13732;8;887;8
13733;8;888;6
13734;8;889;1
13735;8;890;15
13736;8;891;1
13737;8;892;15
13738;8;893;0
13739;8;894;18
13740;8;895;0
13741;8;896;20
13742;8;897;4
13743;8;898;0
13744;8;899;6
13745;8;900;5
13746;8;901;14
13747;8;902;11
13748;8;903;20
13749;8;904;11
13750;8;905;12
13751;8;906;2
13752;8;907;1
13753;8;908;8
13754;8;909;14
13755;8;910;18
13756;8;911;3
13757;8;912;19
13758;8;913;5
13759;8;914;4
13760;8;915;6
13761;8;916;13
13762;8;917;2
13763;8;918;18
13764;8;919;9
13765;8;920;8
13766;8;921;13
13767;8;922;11
13768;8;923;14
13769;8;924;11
13770;8;925;3
13771;8;926;7
13772;8;927;11
13773;8;928;15
13774;8;929;10
13775;8;930;1
13776;8;931;5
13777;8;932;4
13778;8;933;8
13779;8;934;5
13780;8;935;7
13781;8;936;7
13782;8;937;16
13783;8;938;19
13784;8;939;5
13785;8;940;18
13786;8;941;18
13787;8;942;10
13788;8;943;17
13789;8;944;17
13790;8;945;19
13791;8;946;8
13792;8;947;16
13793;8;948;20
13794;8;949;14
13795;8;950;11
13796;8;951;7
13797;8;952;14
13798;8;953;16
13799;8;954;15
13800;8;955;0
13801;8;956;3
13802;8;957;14
13803;8;958;5
13804;8;959;20
13805;8;960;12
13806;8;961;11
13807;8;962;6
13808;8;963;9
13809;8;964;18
13810;8;965;11
13811;8;966;9
13812;8;967;16
13813;8;968;19
13814;8;969;10
13815;8;970;18
13816;8;971;9
13817;8;972;18
13818;8;973;6
13819;8;974;0
13820;8;975;2
13821;8;976;2
13822;8;977;0
13823;8;978;18
13824;8;979;19
13825;8;980;1
13826;8;981;18
13827;8;982;12
13828;8;983;5
13829;8;984;4
13830;8;985;1
13831;8;986;16
13832;8;987;20
13833;8;988;4
13834;8;989;2
13835;8;990;8
13836;8;991;9
13837;8;992;14
13838;8;993;7
13839;8;994;8
13840;8;995;2
13841;8;996;6
13842;8;997;10
13843;8;998;8
13844;8;999;16
13845;8;1000;5
13846;8;1001;16
13847;8;1002;12
13848;8;1003;13
13849;8;1004;4
13850;8;1005;20
13851;8;1006;4
13852;8;1007;12
13853;8;1008;4
13854;8;1009;18
13855;8;1010;7
13856;8;1011;7
13857;8;1012;19
13858;8;1013;1
13859;8;1014;16
13860;8;1015;1
13861;8;1016;8
13862;8;1017;13
13863;8;1018;11
13864;8;1019;12
13865;8;1020;11
13866;8;1021;7
13867;8;1022;0
13868;8;1023;14
13869;8;1024;6
13870;8;1025;14
13871;8;1026;5
13872;8;1027;14
13873;8;1028;0
13874;8;1029;15
13875;8;1030;17
13876;8;1031;17
13877;8;1032;16
13878;8;1033;6
13879;8;1034;6
13880;8;1035;10
13881;8;1036;11
13882;8;1037;9
13883;8;1038;4
13884;8;1039;2
13885;8;1040;3
13886;8;1041;6
13887;8;1042;2
13888;8;1043;1
13889;8;1044;8
13890;8;1045;5
13891;8;1046;17
13892;8;1047;3
13893;8;1048;3
